Unnamed: 0,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance
4269,DU032,Duval,Tree,30.3534301,-81.4524892,1,1,0,0,0,0,Failed,2022,USW00053860,6.063577263606174
4270,DU034,Duval,Tree,30.174434,-81.644157,1,1,0,2,0,2,Failed,2022,USW00093837,6.897053587933841
4271,DU035,Duval,Tree,30.355367,-81.524845,1,1,1,1,1,0,Successful,2022,USW00053860,2.340393376950844
4272,DU037,Duval,Artificial Substrate,30.262283,-81.644817,1,1,1,2,1,1,Successful,2022,USW00093837,3.8433116455127614
4273,DU038,Duval,Tree,30.319768,-81.6112,1,1,1,1,1,0,Successful,2022,USW00053860,9.641197356501957
4274,DU039,Duval,Tree,30.3607275,-81.5466431,1,1,1,2,1,1,Successful,2022,USW00053860,4.180805380170463
4275,DU040,Duval,Tree,30.213512,-81.68196,1,1,1,1,1,0,Successful,2022,USW00093837,2.6484509831548557
4276,DU041,Duval,Artificial Substrate,30.362432,-81.693563,1,1,1,2,2,0,Successful,2022,USW00093837,14.585846955022744
4277,DU042,Duval,Tree,30.410586,-81.676606,0,0,0,0,0,0,Taken,2022,USW00013889,9.560791383020511
4278,DU043,Duval,Tree,30.415294,-81.429244,1,1,1,2,2,0,Successful,2022,USW00003853,2.084744344131368
4279,DU044,Duval,Tree,30.3536548,-81.5343013,1,1,1,2,2,0,Successful,2022,USW00053860,2.7687199964246787
4280,DU045,Duval, Tree,,,0,0,0,0,0,0,Inactive,2022,none,100000
4281,DU921,Duval,Tree,30.3958739,-81.4631382,1,1,1,2,2,0,Successful,2022,USW00003853,4.480286261
4282,DU922,Duval,Tree,30.2726211,-81.8323976,1,1,1,1,1,0,Successful,2022,USW00093837,16.507030807655006
4283,DU923,Duval,Tree,30.3796434,-81.5955338,1,1,1,4,4,0,Successful,2022,USW00053860,9.244445687
4284,DU991,Duval,Tree,30.14507391,-81.67201918,0,0,0,0,0,0,Inactive,2022,USW00093837,9.827100891838484
4285,ES003,Escambria,Tree,30.546,-87.204667,0,0,0,0,0,0,Inactive,2022,USW00013899,7.978838291946455
4286,ES006,Escambria,Tree,30.299881,-87.445702,1,1,1,2,2,0,Successful,2022,USW00013899,31.713711110674673
4287,ES009,Escambria,Tree,30.304804,-87.42393,1,1,1,2,2,0,Successful,2022,USW00013899,29.74551751561342
4288,ES910,Escambria,Tree,30.327917,-87.285333,0,0,0,0,0,0,Taken,2022,USW00013899,19.04690884216184
4289,FL007,Flagler, Tree,,,1,1,1,2,2,0,Successful,2022,none,100000
4290,FL011,Flagler,Tree,29.613167,-81.232167,1,1,1,1,1,0,Successful,2022,USC00086767,3.2692176935686166
4291,FL013,Flagler,Tree,29.549667,-81.1895,1,1,1,2,2,0,Successful,2022,USC00086767,9.283712843
4292,FL016,Flagler,Tree,29.567814,-81.198228,1,1,1,1,1,0,Successful,2022,USC00086767,7.166576789348418
4293,FL921,Flagler,Tree,29.606389,-81.205833,1,1,1,2,2,0,Successful,2022,USC00086767,2.8368151033787252
4294,FR014,Franklin,Tree,29.7162521,-85.00621799,0,0,0,0,0,0,Inactive,2022,USW00012832,2.145134922
4295,FR015,Franklin,Tree,29.665,-84.87,1,1,1,1,1,0,Successful,2022,USW00012832,16.457206315371838
4296,FR023,Franklin,Tree,29.944,-84.348833,0,0,0,0,0,0,Inactive,2022,USW00093805,49.98722667
4297,FR037,Franklin,Tree,29.699167,-84.796833,1,1,0,1,0,1,Failed,2022,USW00012832,22.23041629135213
4298,FR042,Franklin,Tree,29.71514996,-85.02346996,1,1,1,2,2,0,Successful,2022,USW00012832,1.3029808549411481
4299,FR047,Franklin,Tree,29.724833,-84.744,1,1,1,2,2,0,Successful,2022,USW00012832,27.116659722972244
4300,FR057,Franklin,Tree,29.749167,-84.886,1,1,1,2,2,0,Successful,2022,USW00012832,13.630857330481644
4301,FR069,Franklin,Tree,29.751565,-84.847299,1,1,0,1,0,1,Failed,2022,USW00012832,17.358300481744017
4302,FR072,Franklin,Tree,29.674227,-84.838258,1,1,1,2,2,0,Successful,2022,USW00012832,18.94343095796426
4303,FR073,Franklin,Tree,29.9298933,-84.369393,1,1,1,1,1,0,Successful,2022,USW00093805,51.58437392202493
4304,FR985,Franklin,Tree,29.642174,-84.911976,0,0,0,0,0,0,Taken,2022,USW00012832,14.400687189574064
4305,GI002,Gilchrist,Tree,29.898687,-82.782423,1,1,0,0,0,0,Failed,2022,USW00012833,42.916011482314346
4306,GL001,Glades,Tree,26.773333,-81.307667,0,0,0,0,0,0,Destroyed,2022,USC00086657,1.848599325512542
4307,GL026,Glades,Tree,26.770375,-81.381098,1,1,1,2,2,0,Successful,2022,USC00086657,7.911132793379898
4308,GU005,Gulf,Tree,29.68933333,-85.26033333,0,0,0,0,0,0,Inactive,2022,USW00012832,23.125356895709597
4309,GU006,Gulf,Tree,29.6723,-85.35738,1,1,1,1,1,0,Successful,2022,USW00012832,32.689106195331895
4310,GU013,Gulf,Tree,29.702,-85.309167,1,1,1,1,1,0,Successful,2022,USW00012832,27.599622353294368
4311,GU019,Gulf,Tree,29.788015,-85.298639,1,1,1,1,1,0,Successful,2022,USW00012832,27.29539560615108
4312,GU021,Gulf,Tree,29.680711,-85.349733,1,1,1,1,1,0,Successful,2022,USW00012832,31.79821251253553
4313,GU024,Gulf,Tree,29.686356,-85.281903,1,1,1,1,1,0,Successful,2022,USW00012832,25.23451673
4314,GU028,Gulf,Tree,29.671784,-85.35623,1,1,1,2,2,0,Successful,2022,USW00012832,32.59076674294155
4315,GU921,Gulf,Tree,29.749042,-85.393237,1,0,0,0,0,0,Failed,2022,USW00012832,35.65779854858116
4316,HD002,,Tree,27.57157848,-81.77046978,0,0,0,0,0,0,Inactive,2022,USW00012876,54.47889978413272
4317,HD017,Hardee, Tree,27.55350647,-81.96115414,0,0,0,0,0,0,Inactive,2022,USW00012883,50.411447054623146
4318,HI004,Highlands,Tree,27.342167,-81.318167,1,1,1,2,2,0,Successful,2022,USC00085895,60.33840097452104
4319,HI005,Highlands,Tree,27.3045,-81.4205,1,1,1,2,2,0,Successful,2022,USC00086657,58.38652240779672
4320,HI013,Highlands,Tree,27.427667,-81.3125,0,0,0,0,0,0,Taken,2022,USC00085895,69.04434080746364
4321,HI016,Highlands,Tree,27.632689,-81.155204,1,1,1,2,2,0,Successful,2022,USW00012843,73.02855371057197
4322,HI025,Highlands,Tree,27.398167,-81.437333,1,0,0,0,0,0,Destroyed,2022,USC00086657,68.92636817158727
4323,HI044,Highlands,Tree,27.361833,-81.2265,1,1,1,2,2,0,Successful,2022,USC00085895,59.641094402674575
4324,HI047,Highlands,Tree,27.381823,-81.32979,1,1,1,2,2,0,Successful,2022,USC00085895,64.85635894
4325,HI048,Highlands,Tree,27.566833,-81.504333,1,1,1,2,2,0,Successful,2022,USW00012876,60.33747610936831
4326,HI059,Highlands,Tree,27.399667,-81.239833,1,1,1,2,2,0,Successful,2022,USC00085895,64.03934940773567
4327,HI060,Highlands,Tree,,,0,0,0,0,0,0,Destroyed,2022,none,100000
4328,HI061,Highlands,Tree,27.314667,-81.422167,0,0,0,0,0,0,Inactive,2022,USC00086657,59.527342643211696
4329,HI065,Highlands,Tree,27.4697,-81.471724,0,0,0,0,0,0,Taken,2022,USW00012876,71.52200551769258
4330,HI067,Highlands,Tree,27.53997,-81.412808,1,1,0,1,0,1,Failed,2022,USW00012876,67.12985971721946
4331,HI068,Highlands,Tree,27.476455,-81.526807,1,1,1,1,1,0,Successful,2022,USW00012876,68.86502833060824
4332,HI069,Highlands,Tree,27.1971,-81.3538,0,0,0,0,0,0,Inactive,2022,USC00086657,45.56453065
4333,HI078,Highlands,Tree,27.496539,-81.306224,1,1,1,2,2,0,Successful,2022,USC00085895,76.15139796145617
4334,HI903,Highlands,Tree,27.447457,-81.507658,1,1,0,0,0,0,Failed,2022,USW00012876,72.53420946934284
4335,HI921,Highlands,Tree,27.302809,-81.3175,0,0,0,0,0,0,Inactive,2022,USC00085895,56.287645556161955
4336,HI922,Highlands,Tree,27.336422,-81.317534,1,1,1,2,2,0,Successful,2022,USC00085895,59.72398917893259
4337,HI923,Highlands,Tree,27.575096,-81.471282,0,0,0,0,0,0,Inactive,2022,USW00012876,60.92908002158729
4338,HI924,Highlands,Tree,27.261384,-81.339011,1,1,1,2,2,0,Successful,2022,USC00086657,52.560865863025036
4339,HI925,Highlands,Tree,27.427382,-81.352624,1,1,1,2,2,0,Successful,2022,USC00085895,70.39739021919678
4340,HI926,Highlands,Tree,27.322295,-81.265313,1,1,1,2,2,0,Successful,2022,USC00085895,56.45354091038109
4341,HI927,Highlands,Tree,27.566101,-81.249808,1,1,0,0,0,0,Failed,2022,USW00012876,74.29295487641829
4342,HI928,Highlands,Tree,27.545647,-81.267265,1,1,1,1,1,0,Successful,2022,USW00012876,74.88178025643703
4343,HI981,Highlands,Tree,27.384565,-81.328071,1,1,1,2,2,0,Successful,2022,USC00085895,65.07705912875652
4344,HL004,Hillsborough,Artificial Substrate,28.029232,-82.650903,1,1,1,1,1,0,Successful,2022,USW00012873,13.41320259169407
4345,HL006,Hillsborough,Tree,27.876987,-82.365859,1,0,0,0,0,0,Failed,2022,USW00092806,28.25686985366962
4346,HL008,Hillsborough,Artificial Substrate,27.66,-82.435,1,1,1,1,1,0,Successful,2022,USW00092806,22.311394794942363
4347,HL009,Hillsborough,Tree,27.759333,-82.345167,0,0,0,0,0,0,Destroyed,2022,USW00092806,27.61940092100617
4348,HL014,Hillsborough,Tree,28.163333,-82.488333,0,0,0,0,0,0,Inactive,2022,USC00088824,26.054291381439466
4349,HL017,Hillsborough,Tree,27.898,-82.391167,1,1,0,0,0,0,Failed,2022,USW00092806,27.188362685561223
4350,HL029,Hillsborough,Artificial Substrate,27.96616667,-82.22333333,1,1,1,1,1,0,Successful,2022,USW00012883,17.431254792352693
4351,HL030,Hillsborough,Artificial Substrate,27.708808,-82.16067,0,0,0,0,0,0,Taken,2022,USW00012883,34.15823096595389
4352,HL031,Hillsborough,Artificial Substrate,28.043667,-82.504,0,0,0,0,0,0,Inactive,2022,USW00012873,23.030509842781576
4353,HL037,Hillsborough,Artificial Substrate,27.84668,-82.328676,0,0,0,0,0,0,Inactive,2022,USW00092806,30.478624960708217
4354,HL038,Hillsborough,Artificial Substrate,28.078,-82.347333,1,1,1,2,2,0,Successful,2022,USW00012883,30.443042173835863
4355,HL039,Hillsborough,Tree,27.648445,-82.488377,1,1,1,2,2,0,Successful,2022,USW00092806,18.995258275867844
4356,HL042,Hillsborough,Artificial Substrate,27.763,-82.411167,1,1,1,2,2,0,Successful,2022,USW00092806,21.115133127724693
4357,HL044,Hillsborough,Artificial Substrate,27.996667,-82.577833,0,0,0,0,0,0,Inactive,2022,USW00012873,14.12173270514458
4358,HL045,Hillsborough,Artificial Substrate,28.081438,-82.418145,0,0,0,0,0,0,Taken,2022,USW00012873,32.27944577924554
4359,HL046,Hillsborough,Artificial Substrate,28.067167,-82.430167,0,0,0,0,0,0,Inactive,2022,USW00012873,30.403582389440576
4360,HL047,Hillsborough,Artificial Substrate,27.900495,-82.339179,1,1,1,2,2,0,Successful,2022,USW00012883,30.48341857299323
4361,HL048,Hillsborough,Artificial Substrate,28.139333,-82.461167,0,0,0,0,0,0,Inactive,2022,USC00088824,28.72749787950037
4362,HL049,Hillsborough,Tree,28.070167,-82.067833,1,1,1,2,2,0,Successful,2022,USW00012883,7.996132775529999
4363,HL050,Hillsborough,Artificial Substrate,27.9815,-82.141167,1,0,0,0,0,0,Failed,2022,USW00012883,9.184819227282215
4364,HL051,Hillsborough,Artificial Substrate,27.941667,-82.402333,1,1,1,2,2,0,Successful,2022,USW00012873,28.012595259554956
4365,HL052,Hillsborough,Artificial Substrate,28.037819,-82.236283,1,1,1,2,2,0,Successful,2022,USW00012883,18.763268533224977
4366,HL053,Hillsborough,Tree,28.126667,-82.2995,0,0,0,0,0,0,Gone,2022,USW00012883,28.24387010586746
4367,HL055,Hillsborough,Artificial Substrate,27.997,-82.3695,1,1,1,2,2,0,Successful,2022,USW00012883,31.37052873770819
4368,HL056,Hillsborough,Artificial Substrate,27.968286,-82.240019,0,0,0,0,0,0,Inactive,2022,USW00012883,18.989018820621972
4369,HL057,Hillsborough,Artificial Substrate,28.019167,-82.614333,1,1,0,0,0,0,Failed,2022,USW00012873,13.764716712156133
4370,HL058,Hillsborough,Tree,28.007419,-82.345517,1,1,1,2,2,0,Successful,2022,USW00012883,29.02441035395799
4371,HL059,Hillsborough,Tree,28.125,-82.310167,0,0,0,0,0,0,Gone,2022,USW00012883,29.066854702921226
4372,HL061,Hillsborough,Artificial Substrate,28.170833,-82.3915,0,0,0,0,0,0,Inactive,2022,USW00012818,34.24363459135222
4373,HL062,Hillsborough,Tree,27.843066,-82.133904,1,1,1,2,2,0,Successful,2022,USW00012883,19.299483303148786
4374,HL063,Hillsborough,Artificial Substrate,28.0155,-82.428333,1,1,1,2,1,1,Successful,2022,USW00012873,27.734567416510732
4375,HL064,Hillsborough,Artificial Substrate,27.8055,-82.329833,1,1,1,2,2,0,Successful,2022,USW00092806,29.39313261297127
4376,HL066,Hillsborough,Artificial Substrate,28.03529,-82.512,0,0,0,0,0,0,Inactive,2022,USW00012873,21.834360918315532
4377,HL067,Hillsborough,Tree,28.070525,-82.504541,1,1,0,1,0,1,Failed,2022,USW00012873,24.988722929900188
4378,HL068,Hillsborough,Artificial Substrate,27.99575,-82.5562,1,1,0,0,0,0,Failed,2022,USW00012873,15.71634831874859
4379,HL069,Hillsborough,Tree,28.16933333,-82.57683333,0,0,0,0,0,0,Inactive,2022,USC00088824,17.45217900473876
4380,HL070,Hillsborough,Artificial Substrate,28.02448,-82.255171,1,1,0,0,0,0,Failed,2022,USW00012883,20.324388263810096
4381,HL071,Hillsborough,Tree,27.951407,-82.252039,1,1,0,0,0,0,Failed,2022,USW00012883,20.563140375335276
4382,HL072,Hillsborough,Artificial Substrate,27.93912485,-82.4380665,0,0,0,0,0,0,Inactive,2022,USW00012873,24.49339137396596
4383,HL073,Hillsborough,Artificial Substrate,27.706623,-82.437009,1,1,0,0,0,0,Failed,2022,USW00092806,19.80112430180247
4384,HL075,Hillsborough,Artificial Substrate,27.841662,-82.367554,1,1,1,2,2,0,Successful,2022,USW00092806,26.66092918163698
4385,HL076,Hillsborough,Artificial Substrate,28.005732,-82.597779,1,1,1,1,1,0,Successful,2022,USW00012873,13.478591208880632
4386,HL077,Hillsborough,Artificial Substrate,27.902313,-82.504344,1,1,0,2,0,2,Failed,2022,USW00012873,17.842307404413486
4387,HL078,Hillsborough,Artificial Substrate,28.077597,-82.316494,0,0,0,0,0,0,Inactive,2022,USW00012883,27.54128851135271
4388,HL079,Hillsborough,Artificial Substrate,28.171047,-82.211927,0,0,0,0,0,0,Inactive,2022,USW00012883,24.78075600943907
4389,HL081,Hillsborough,Tree,27.999939,-82.095264,1,1,0,0,0,0,Failed,2022,USW00012883,4.444000040212108
4390,HL082,Hillsborough,Tree,27.850221,-82.481563,1,1,1,2,2,0,Successful,2022,USW00092806,16.838760685858116
4391,HL083,Hillsborough,Tree,27.733824,-82.444094,1,1,1,2,2,0,Successful,2022,USW00092806,18.27957969
4392,HL084,Hillsborough,Tree,28.074061,-82.293802,1,1,1,2,2,0,Successful,2022,USW00012883,25.30559143
4393,HL085,Hillsborough,Artificial Substrate,27.863147,-82.199477,1,1,1,2,2,0,Successful,2022,USW00012883,21.14743486387976
4394,HL086,Hillsborough,Artificial Substrate,27.862035,-82.367159,1,1,1,2,1,1,Successful,2022,USW00092806,27.471146823549393
4395,HL087,Hillsborough,Artificial Substrate,28.110984,-82.24471,1,1,1,1,1,0,Successful,2022,USW00012883,22.74558147128479
4396,HL088,Hillsborough,Artificial Substrate,28.127088,-82.524627,1,1,1,2,2,0,Successful,2022,USC00088824,22.644356059160458
4397,HL089,Hillsborough,Artificial Substrate,27.800259,-82.389703,1,1,1,2,2,0,Successful,2022,USW00092806,23.48185469982716
4398,HL090,Hillsborough,Tree,27.742372,-82.247776,1,1,1,2,2,0,Successful,2022,USW00012883,34.620631548641796
4399,HL091,Hillsborough,Artificial Substrate,27.868388,-82.515076,1,1,0,0,0,0,Failed,2022,USW00092806,15.548502544270017
4400,HL097,Hillsborough,Tree,27.902175,-82.11814167,0,0,0,0,0,0,Inactive,2022,USW00012883,12.771907350540577
4401,HL912,Hillsborough,Tree,28.108207,-82.600058,1,1,0,0,0,0,Failed,2022,USC00088824,15.851515215915702
4402,HL915,Hillsborough,Artificial Substrate,27.819701,-82.260527,1,1,1,1,1,0,Successful,2022,USW00012883,28.80755225959987
4403,HL921,Hillsborough,Artificial Substrate,,,0,0,0,0,0,0,Inactive,2022,none,100000
4404,HL922,Hillsborough,Artificial Substrate,27.703348,-82.238399,1,1,1,1,1,0,Successful,2022,USW00012883,37.83076154
4405,HL923,Hillsborough,Artificial Substrate,27.8615,-82.5332,1,1,0,0,0,0,Failed,2022,USW00092806,13.774266279070892
4406,HL981,Hillsborough,Tree,27.975743,-82.556383,0,0,0,0,0,0,Inactive,2022,USW00012873,14.503906359002867
4407,HL992,Hillsborough,Artificial Substrate,27.892272,-82.294392,0,0,0,0,0,0,Inactive,2022,USW00012883,26.828935006377815
4408,HN020,Hernando,Tree,28.537,-82.628667,1,1,1,1,1,0,Successful,2022,USW00012818,18.47788093746526
4409,HN021,Hernando,Tree,28.575,-82.368833,0,0,0,0,0,0,Gone,2022,USW00012818,13.972791896111586
4410,HN025,Hernando,Artificial Substrate,28.53941,-82.3525351,1,1,1,1,1,0,Successful,2022,USW00012818,12.283716250765286
4411,HN026,Hernando,Tree,28.56121835,-82.37862682,1,1,1,1,1,0,Successful,2022,USW00012818,12.172664339950478
4412,HN027,Hernando,Tree,28.430242,-82.311454,1,0,0,0,0,0,Failed,2022,USW00012818,14.732536262774536
4413,HN028,Hernando,Tree,28.6216179,-82.366239,1,1,1,1,1,0,Successful,2022,USW00012818,18.518015141720156
4414,HN921,Hernando,Artificial Substrate,28.46153,-82.532966,1,0,0,0,0,0,Taken,2022,USW00012818,7.865157369203961
4415,HN922,Hernando,Tree,28.605491,-82.38222,1,1,1,1,1,0,Successful,2022,USW00012818,16.216565927117614
4416,HN923,Hernando,Tree,28.47418,-82.618191,1,1,1,2,2,0,Successful,2022,USW00012818,16.074161235083547
4417,HN924,Hernando,Artificial Substrate,28.558265,-82.529994,1,1,1,1,1,0,Successful,2022,USW00012818,11.981363233590168
4418,IN001,Indian River,Tree,27.795667,-80.514667,1,1,1,2,2,0,Successful,2022,USW00012843,18.474428705569455
4419,IN002,Indian River,Tree,27.68916667,-80.452,1,1,1,2,2,0,Successful,2022,USW00012843,5.291597587781287
4420,IN004,Indian River,Tree,27.824816,-80.515953,0,0,0,0,0,0,Inactive,2022,USW00012843,21.341984213127123
4421,IN011,Indian River,Tree,27.779589,-80.472442,0,0,0,0,0,0,Taken,2022,USW00012843,14.960390530359822
4422,IN015,Indian River,Tree,27.600167,-80.493833,1,1,1,1,1,0,Successful,2022,USW00012843,9.952518502016417
4423,IN018,Indian River,Tree,27.611799,-80.384087,1,1,1,2,2,0,Successful,2022,USW00012843,5.676856850731068
4424,IN020,Indian River,Tree,27.608506,-80.438146,0,0,0,0,0,0,Destroyed,2022,USW00012843,5.711002140892986
4425,IN921,Indian River,Tree,27.814057,-80.53869,1,1,1,2,2,0,Successful,2022,USW00012843,21.485504540547545
4426,JA005,Jackson,Tree,30.733,-84.908833,1,1,1,2,2,0,Successful,2022,USW00003818,28.67348303364065
4427,JA006,Jackson,Tree,30.735167,-84.944333,1,1,1,1,1,0,Successful,2022,USW00003818,25.498502747692765
4428,LA003,Lake,Tree,28.735333,-81.724167,0,0,0,0,0,0,Gone,2022,USW00012819,12.689789344122522
4429,LA004,Lake,Tree,28.794833,-81.9175,0,0,0,0,0,0,Inactive,2022,USW00012819,10.918313347861067
4430,LA005,Lake,Tree,28.807833,-81.826667,1,1,1,1,1,0,Successful,2022,USW00012819,2.2452318463433008
4431,LA010,Lake,Tree,28.8615,-81.765667,1,1,1,2,2,0,Successful,2022,USW00012819,6.179690270750865
4432,LA015,Lake,Tree,28.8055918,-81.7554001,1,1,0,0,0,0,Failed,2022,USW00012819,5.5693148415820355
4433,LA020,Lake,Tree,28.592333,-81.672333,1,1,1,2,2,0,Successful,2022,USW00012819,28.779289523261316
4434,LA023,Lake,Tree,28.784,-81.737167,1,1,1,1,1,0,Successful,2022,USW00012819,8.196081005937915
4435,LA024,Lake,Tree,28.824833,-81.719833,1,1,1,1,1,0,Successful,2022,USW00012819,8.756145784922175
4436,LA025,Lake,Tree,28.793833,-81.696667,0,0,0,0,0,0,Destroyed,2022,USW00012819,11.426193559871724
4437,LA030,Lake,Tree,28.766333,-81.670333,1,0,0,0,0,0,Failed,2022,USW00012819,14.892567143637732
4438,LA091,Lake,Tree,29.12104,-81.630447,1,1,1,2,2,0,Successful,2022,USW00012819,37.599711333978874
4439,LA118,Lake,Tree,28.803718,-81.675409,1,1,0,0,0,0,Failed,2022,USW00012819,13.224525425030468
4440,LA131,Lake,Tree,28.849833,-81.693667,1,1,1,2,2,0,Successful,2022,USW00012819,11.728902910140759
4441,LA139,Lake,Tree,28.771667,-81.711167,1,1,1,1,1,0,Successful,2022,USW00012819,11.075911601162137
4442,LA142,Lake,Tree,28.873833,-81.701333,1,1,0,0,0,0,Failed,2022,USW00012819,12.050237466766665
4443,LA143,Lake,Tree,28.862,-81.681667,1,1,1,2,2,0,Successful,2022,USW00012819,13.255121781699359
4444,LA145,Lake,Tree,28.800833,-81.765,1,1,1,2,2,0,Successful,2022,USW00012819,4.914605996428722
4445,LA146,Lake,Tree,28.79802185,-81.69119044,1,1,1,2,2,0,Successful,2022,USW00012819,11.829695964264939
4446,LA152,Lake,Tree,28.815,-81.9,1,1,1,1,1,0,Successful,2022,USW00012819,8.833186794
4447,LA157,Lake,Tree,28.86,-81.944,1,1,0,0,0,0,Failed,2022,USW00012819,13.772806418706981
4448,LA158,Lake,Tree,28.812667,-81.726833,1,1,1,2,2,0,Successful,2022,USW00012819,8.125140416948783
4449,LA165,Lake,Tree,28.8115,-81.850667,0,0,0,0,0,0,Inactive,2022,USW00012819,4.147724806
4450,LA167,Lake,Tree,28.802291,-81.67372,0,0,0,0,0,0,Taken,2022,USW00012819,13.411622355142917
4451,LA168,Lake,Tree,28.921167,-81.881,1,1,1,1,1,0,Successful,2022,USW00012819,13.087813929389187
4452,LA170,Lake,Tree,28.78,-81.6605,1,0,0,0,0,0,Failed,2022,USW00012819,15.244036136981546
4453,LA175,Lake,Tree,28.827,-81.640833,1,1,1,1,1,0,Successful,2022,USW00012819,16.455582493535626
4454,LA176,Lake,Artificial Substrate,28.809442,-81.619044,1,1,1,2,2,0,Successful,2022,USW00012819,18.61592237086798
4455,LA177,Lake,Tree,28.796833,-81.911333,0,0,0,0,0,0,Inactive,2022,USW00012819,10.279702303370675
4456,LA180,Lake,Tree,28.568833,-81.862,0,0,0,0,0,0,Taken,2022,USW00012819,28.5482543
4457,LA185,Lake,Tree,28.75201,-81.862866,1,1,1,2,2,0,Successful,2022,USW00012819,9.300597431
4458,LA193,Lake,Tree,28.6745,-81.673,0,0,0,0,0,0,Inactive,2022,USW00012819,21.079588711454292
4459,LA194,Lake,Tree,28.991172,-81.379972,1,1,1,2,2,0,Successful,2022,USW00012854,27.02448994979283
4460,LA196,Lake,Tree,28.7525,-81.832167,0,0,0,0,0,0,Destroyed,2022,USW00012819,7.973143305749951
4461,LA199,Lake,Tree,28.547407,-81.781259,1,1,1,3,3,0,Successful,2022,USW00012819,30.595438100023557
4462,LA200,Lake,Tree,28.65067,-81.70983,1,1,1,2,2,0,Successful,2022,USW00012819,21.335781587636067
4463,LA205,Lake,Tree,28.77433,-81.67733,0,0,0,0,0,0,Taken,2022,USW00012819,13.914927986955282
4464,LA206,Lake,Tree,28.818,-81.846,1,1,1,2,2,0,Successful,2022,USW00012819,3.563726212059618
4465,LA207,Lake,Tree,28.782895,-81.654625,1,0,0,0,0,0,Failed,2022,USW00012819,15.699582270228099
4466,LA208,Lake,Tree,28.690111,-81.70664,1,1,0,0,0,0,Failed,2022,USW00012819,17.720461164842302
4467,LA210,Lake,Tree,28.800466,-81.676202,0,0,0,0,0,0,Destroyed,2022,USW00012819,13.207336308053758
4468,LA211,Lake,Tree,28.711117,-81.782395,0,0,0,0,0,0,Destroyed,2022,USW00012819,12.550236673341171
4469,LA212,Lake,Tree,28.774987,-81.703626,1,1,1,1,1,0,Successful,2022,USW00012819,11.54833236404763
4470,LA213,Lake,Tree,28.709607,-81.682245,1,1,0,0,0,0,Failed,2022,USW00012819,17.57216529
4471,LA214,Lake,Tree,28.824831,-81.800875,1,1,1,2,2,0,Successful,2022,USW00012819,0.9329873456207545
4472,LA215,Lake,Tree,28.678329,-81.704822,1,0,0,0,0,0,Failed,2022,USW00012819,18.91013077309553
4473,LA216,Lake,Tree,28.71879,-81.67897,1,1,0,0,0,0,Failed,2022,USW00012819,17.101038281083852
