NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Year,Status
PO045,Polk,Artificial Substrate,27.931654,-81.853982,N,N,N,0,0,0,2023,Gone
PO046,Polk,Artificial Substrate,27.985681,-81.892891,Y,Y,Y,2,2,0,2023,Successful
PO053,Polk,Tree,28.036833,-81.394,Y,Y,Y,2,2,0,2023,Successful
PO054,Polk,Tree,27.9710401,-81.497768,Y,Y,Y,2,2,0,2023,Successful
PO061,Polk,Tree,28.081167,-81.7075,Y,Y,Y,2,2,0,2023,Successful
PO071,Polk,Tree,27.84767,-81.97233,Y,Y,Y,1,1,0,2023,Successful
PO072,Polk,Artificial Substrate,27.661529,-81.785301,N,N,N,,,,2023,Taken
PO073,Polk,Tree,28.073736,-81.733772,Y,Y,N,0,0,0,2023,Failed
PO076,Polk,Tree,28.039567,-81.407583,Y,Y,Y,1,1,0,2023,Successful
PO083,Polk,Tree,28.068667,-81.393167,Y,Y,Y,1,1,0,2023,Successful
PO093,Polk,Artificial Substrate,27.978883,-81.396083,Y,Y,Y,1,1,0,2023,Successful
PO096,Polk,Tree,27.97488,-81.41604,N,N,N,0,0,0,2023,Inactive
PO099,Polk,Tree,27.720034,-81.404301,Y,Y,Y,1,1,0,2023,Successful
PO106,Polk,Tree,27.81765,-81.48555,Y,Y,Y,1,1,0,2023,Successful
PO116,Polk,Tree,27.971833,-81.862667,Y,Y,Y,2,2,0,2023,Successful
PO119,Polk,Artificial Substrate,28.0460801,-81.9155201,Y,Y,Y,2,2,0,2023,Successful
PO123,Polk,Tree,28.063,-81.665833,Y,Y,Y,2,1,1,2023,Successful
PO126,Polk,Artificial Substrate,27.701667,-81.848333,N,N,N,,,,2023,Taken
PO128,Polk,Tree,28.087134,-81.828248,Y,Y,Y,2,1,1,2023,Successful
PO139,Polk,Tree,27.826167,-81.554,Y,Y,N,0,0,0,2023,Failed
PO146,Polk,Tree,27.92783,-81.35472,N,N,N,0,0,0,2023,Inactive
PO149,Polk,Tree,28.069,-81.6935,N,N,N,0,0,0,2023,Destroyed
PO151,Polk,Artificial Substrate,27.777385,-81.987606,N,N,N,,,,2023,Taken
PO157,Polk,Artificial Substrate,27.83,-81.89,N,N,N,,,,2023,Taken
PO164,Polk,Tree,27.832865,-81.468945,N,N,N,0,0,0,2023,Inactive
PO167,Polk,Tree,28.012259,-81.628561,Y,Y,Y,2,2,0,2023,Successful
PO171,Polk,Artificial Substrate,27.823253,-81.819856,Y,Y,Y,1,1,0,2023,Successful
PO193,Polk,Tree,28.1141829,-81.8210105,Y,Y,Y,2,2,0,2023,Successful
PO194,Polk,Tree,28.064018,-81.706561,Y,Y,Y,2,2,0,2023,Successful
PO202,Polk,Tree,27.733747,-81.522446,N,N,N,0,0,0,2023,Destroyed
PO203,Polk,Artificial Substrate,27.895428,-81.860782,Y,Y,Y,1,1,0,2023,Successful
PO207,Polk,Tree,27.646833,-81.164667,N,N,N,0,0,0,2023,Taken
PO208,Polk,Tree,28.064635,-81.733678,Y,Y,Y,2,2,0,2023,Successful
PO209,,Artificial Substrate,27.920584,-81.728762,N,N,N,0,0,0,2023,Inactive
PO211,Polk,Tree,27.93882,-81.35234,Y,Y,Y,1,1,0,2023,Successful
PO214,Polk,Artificial Substrate,27.90934,-81.974954,Y,Y,Y,2,2,0,2023,Successful
PO218,Polk,Artificial Substrate,27.9523886,-81.8714828,N,N,N,0,0,0,2023,Gone
PO224,Polk,Tree,28.126915,-82.033368,Y,Y,Y,1,1,0,2023,Successful
PO225,Polk,Artificial Substrate,28.007453,-82.047642,Y,Y,Y,1,1,0,2023,Successful
PO230,Polk,Artificial Substrate,27.896333,-81.985167,N,N,N,0,0,0,2023,Taken
PO231,Polk,Tree,27.98932,-81.746853,Y,Y,Y,2,2,0,2023,Successful
PO236,Polk,Tree,27.985167,-81.683167,Y,Y,N,0,0,0,2023,Failed
PO240,Polk,Artificial Substrate,28.051333,-81.815667,N,N,N,0,0,0,2023,Destroyed
PO241,Polk,Tree,27.719653,-81.462862,N,N,N,0,0,0,2023,Inactive
PO242,Polk,Tree,28.115305,-81.795122,Y,Y,Y,2,1,1,2023,Successful
PO243,Polk,Artificial Substrate,28.044833,-82.030833,N,N,N,0,0,0,2023,Taken
PO249,Polk,Artificial Substrate,28.1557,-81.8325,Y,Y,Y,2,2,0,2023,Successful
PO251,Polk,Tree,27.983,-81.8215,N,N,N,0,0,0,2023,Destroyed
PO254,Polk,Tree,27.6703,-81.5787,Y,Y,Y,3,1,2,2023,Successful
PO255,Polk,Tree,28.30044,-81.817992,N,N,N,0,0,0,2023,Gone
PO256,Polk,Tree,28.115129,-81.953713,Y,Y,N,0,0,0,2023,Failed
PO257,Polk,Artificial Substrate,27.806638,-81.957602,N,N,N,,,,2023,Taken
PO258,Polk,Artificial Substrate,27.929124,-81.542049,Y,Y,Y,1,1,0,2023,Successful
PO259,Polk,Artificial Substrate,28.023563,-81.730029,N,N,N,0,0,0,2023,Destroyed
PO260,Polk,Tree,28.039752,-81.663724,N,N,N,0,0,0,2023,Destroyed
PO262,Polk,Tree,28.0356266,-81.9590234,N,N,N,0,0,0,2023,Inactive
PO265,Polk,Artificial Substrate,27.869276,-81.83034,Y,N,N,0,0,0,2023,Failed
PO266,Polk,Tree,27.825751,-81.457445,Y,Y,Y,2,2,0,2023,Successful
PO267,Polk,Artificial Substrate,28.029048,-81.649522,N,N,N,0,0,0,2023,Destroyed
PO268,Polk,Tree,28.067,-81.761,Y,Y,Y,2,2,0,2023,Successful
PO270,Polk,Tree,28.083879,-81.816336,Y,Y,Y,1,1,0,2023,Successful
PO271,Polk,Tree,27.9507,-81.354283,N,N,N,0,0,0,2023,Inactive
PO272,Polk,Tree,27.9338,-81.36155,Y,Y,N,0,0,0,2023,Failed
PO273,Polk,Tree,27.92847,-81.38107,Y,Y,N,0,0,0,2023,Failed
PO274,Polk,Tree,27.96679,-81.39262,N,N,N,0,0,0,2023,Destroyed
PO275,Polk,Tree,27.97809335,-81.85846974,N,N,N,0,0,0,2023,Destroyed
PO276,Polk,Tree,27.947325,-81.3575,Y,Y,Y,2,2,0,2023,Successful
PO278,Polk,Artificial Substrate,28.077533,-81.918793,Y,Y,Y,2,2,0,2023,Successful
PO279,Polk,Tree,27.687016,-81.893608,Y,Y,N,0,0,0,2023,Failed
PO280,Polk,Tree,27.93345,-81.37,Y,Y,Y,1,1,0,2023,Successful
PO281,Polk,Tree,27.91954,-81.368618,N,N,N,0,0,0,2023,Inactive
PO282,Polk,Tree,27.924453,-81.372762,Y,Y,Y,2,2,0,2023,Successful
PO283,Polk,Tree,27.92593,-81.37629,N,N,N,0,0,0,2023,Destroyed
PO284,Polk,Tree,28.104091,-81.920901,Y,Y,Y,1,1,0,2023,Successful
PO285,Polk,Tree,27.8072,-81.566133,N,N,N,0,0,0,2023,Inactive
PO286,Polk,Tree,27.996341,-81.667434,Y,Y,Y,1,1,0,2023,Successful
PO287,Polk,Tree,27.996851,-81.823493,Y,Y,Y,2,2,0,2023,Successful
PO288,Polk,Tree,27.82787,-81.45925,Y,Y,Y,1,1,0,2023,Successful
PO290,Polk,Tree,27.789115,-81.382458,Y,Y,N,0,0,0,2023,Failed
PO291,Polk,Artificial Substrate,28.015869,-81.999488,Y,Y,Y,2,2,0,2023,Successful
PO293,Polk,Tree,27.9366,-81.3552,N,N,N,0,0,0,2023,Inactive
PO294,Polk,Artificial Substrate,28.046868,-81.779173,N,N,N,0,0,0,2023,Destroyed
PO295,Polk,Tree,27.92995,-81.3642,N,N,N,0,0,0,2023,Taken
PO296,Polk,Tree,27.917094,-81.366986,N,N,N,0,0,0,2023,Inactive
PO297,Polk,Tree,27.956167,-81.380933,Y,Y,Y,2,2,0,2023,Successful
PO298,Polk,Artificial Substrate,28.227011,-81.816132,Y,N,N,0,0,0,2023,Failed
PO299,Polk,Tree,27.808838,-81.384717,Y,Y,Y,2,2,0,2023,Successful
PO300,Polk,Artificial Substrate,28.057523,-81.795527,Y,Y,Y,1,1,0,2023,Successful
PO301,Polk,Artificial Substrate,27.925899,-81.940124,Y,Y,Y,2,2,0,2023,Successful
PO302,Polk,Artificial Substrate,27.952041,-81.922074,Y,Y,Y,2,2,0,2023,Successful
PO303,Polk,Artificial Substrate,28.116464,-81.782134,Y,Y,Y,1,1,0,2023,Successful
PO304,Polk,Tree,27.685867,-81.4078,Y,Y,N,0,0,0,2023,Failed
PO306,Polk,Artificial Substrate,27.955503,-81.70833,N,N,N,0,0,0,2023,Destroyed
PO308,Polk,Tree,27.84404,-81.960575,N,N,N,,,,2023,Inactive
PO309,Polk,Artificial Substrate,28.128932,-81.920033,Y,Y,Y,2,2,0,2023,Successful
PO901,Polk,Artificial Substrate,28.13181,-82.025166,N,N,N,0,0,0,2023,Taken
PO922,Polk,Tree,27.8119,-81.4801017,Y,Y,Y,1,1,0,2023,Successful
PO931,Polk,Tree,27.73396,-81.558807,Y,Y,Y,2,2,0,2023,Successful
PO932,Polk,Tree,27.77708,-81.687853,Y,Y,Y,2,2,0,2023,Successful
PO936,Polk,Tree,28.045173,-81.634862,Y,Y,Y,1,1,0,2023,Successful
PO938,Polk,Artificial Substrate,27.982474,-81.972977,N,N,N,0,0,0,2023,Inactive
PO939,Polk,Tree,27.961883,-81.362533,Y,Y,Y,2,1,1,2023,Successful
POKSP23,Polk,Tree,27.95182,-81.35755,Y,Y,N,0,0,0,2023,Failed
POKSP25,Polk,Tree,27.924072,-81.36388,Y,Y,Y,1,1,0,2023,Successful
POKSP29,Polk,Tree,27.923297,-81.368133,Y,Y,Y,2,2,0,2023,Successful
PO-KSP9,Polk,Tree,27.9612,-81.3709,N,N,N,0,0,0,2023,Destroyed
PS003,Pasco,Tree,28.237333,-82.709,N,N,N,0,0,0,2023,Gone
PS006,Pasco,Tree,28.302667,-82.709833,Y,Y,Y,1,1,0,2023,Successful
PS012,Pasco,Tree,28.245,-82.491667,Unk,Unk,Unk,0,0,0,2023,Unknown
PS013,Pasco,Tree,28.468987,-82.209978,Y,Y,Y,1,1,0,2023,Successful
PS014,Pasco,Tree,28.17868,-82.785434,Y,Y,Y,2,2,0,2023,Successful
PS015,Pasco,Tree,28.378167,-82.221833,Y,Y,Y,2,1,1,2023,Successful
PS017,Pasco,Tree,28.286833,-82.719333,Y,Y,Y,2,2,0,2023,Successful
PS018,Pasco,Tree,28.335045,-82.705607,Y,Y,Y,2,2,0,2023,Successful
PS020,Pasco,Tree,28.427333,-82.639333,Unk,Unk,Unk,0,0,0,2023,Unknown
PS022,Pasco,Tree,28.29,-82.281,Y,Y,Y,1,1,0,2023,Successful
PS023,Pasco,Artificial Substrate,28.363849,-82.696577,Y,Y,Y,2,2,0,2023,Successful
PS024,Pasco,Tree,28.227,-82.743333,Y,Y,Y,1,1,0,2023,Successful
PS025,Pasco,Tree,28.432548,-82.251282,N,N,N,0,0,0,2023,Inactive
PS027,Pasco,Tree,28.199,-82.663667,Y,Y,Y,2,2,0,2023,Successful
PS028,Pasco,Tree,28.216921,-82.748927,Y,Y,Y,2,2,0,2023,Successful
PS029,Pasco,Tree,28.34533333,-82.26083333,Y,Y,Y,2,2,0,2023,Successful
PS030,Pasco,Tree,28.175555,-82.499127,Y,Y,Y,2,1,1,2023,Successful
PS031,Pasco,Tree,28.341481,-82.600928,N,N,N,0,0,0,2023,Destroyed
PS032,Pasco,Tree,28.31881,-82.36191,Y,Y,N,0,0,0,2023,Failed
PS033,Pasco,Artificial Substrate,28.27783,-82.1535,Y,Y,N,0,0,0,2023,Failed
PS034,Pasco,Tree,28.206835,-82.764309,Y,Y,N,0,0,0,2023,Failed
PS036,Pasco,Tree,28.245428,-82.234569,Y,Y,Y,1,1,0,2023,Successful
PS037,Pasco,Tree,28.30753,-82.435467,Y,Y,Y,1,1,0,2023,Successful
PS038,Pasco,Artificial Substrate,28.259135,-82.729174,N,N,N,0,0,0,2023,Destroyed
PS039,Pasco,Artificial Substrate,28.171627,-82.258768,Y,Y,Y,2,2,0,2023,Successful
PS040,Pasco,Artificial Substrate,28.295338,-82.674501,Y,Y,Y,1,1,0,2023,Successful
PS921,Pasco,Artificial Substrate,28.329134,-82.314246,N,N,N,0,0,0,2023,Taken
PU002,Putnam,Tree,29.6695,-81.877167,N,N,N,0,0,0,2023,Unknown
PU142,,Tree,29.375716,-81.61173,N,N,N,0,0,0,2023,Inactive
PU165,Putnam,Tree,29.6432623,-81.6064077,N,N,N,0,0,0,2023,Inactive
PU184,Putnam,Tree,29.424667,-81.512833,Y,Y,Y,2,2,0,2023,Successful
PU185,Putnam,Tree,29.636167,-81.862333,N,N,N,0,0,0,2023,Unknown
PU194,Putnam,Tree,29.715,-81.6235,N,N,N,0,0,0,2023,Inactive
PU195,Putnam,Tree,29.5145,-81.5873,N,N,N,0,0,0,2023,Inactive
PU199,,Tree,29.471938,-81.665053,N,N,N,0,0,0,2023,Inactive
PU931,Putnam,Tree,29.75038,-81.56833,N,N,N,0,0,0,2023,Destroyed
SA001,Sarasota,Tree,27.295319,-82.518701,Y,Y,Y,2,2,0,2023,Successful
SA005,Sarasota,Tree,27.02614,-82.41736,Y,Y,N,1,0,1,2023,Failed
SA006,Sarasota,Tree,26.978963,-82.379024,Y,Y,Y,2,2,0,2023,Successful
SA007,Sarasota,Tree,26.97598,-82.37545,Y,Y,Y,1,1,0,2023,Successful
SA009,Sarasota,Tree,27.145201,-82.432022,Y,Y,Y,2,2,0,2023,Successful
SA010,Sarasota,Tree,27.238303,-82.481386,Y,N,N,0,0,0,2023,Failed
SA011,Sarasota,Tree,27.1935,-82.44983333,Y,Y,Y,1,1,0,2023,Successful
SA014,Sarasota,Tree,27.189167,-82.447167,Y,N,N,0,0,0,2023,Failed
SA015,Sarasota,Tree,27.169966,-82.439046,Y,N,N,0,0,0,2023,Failed
SA025,Sarasota,Tree,27.185755,-82.345096,Y,Y,Y,1,1,0,2023,Successful
SA029,Sarasota,Tree,26.98386,-82.38404,Y,N,N,0,0,0,2023,Failed
SA033,Sarasota,Tree,27.37181702,-82.62842998,Y,Y,Y,2,1,1,2023,Successful
SA034,Sarasota,Tree,27.259833,-82.2815,Y,Y,Y,1,1,0,2023,Successful
SA035,Sarasota,Tree,27.197235,-82.403519,Y,Y,Y,1,1,0,2023,Successful
SA039,Sarasota,Tree,27.270667,-82.4395,Y,Y,Y,2,2,0,2023,Successful
SA040,Sarasota,Tree,27.23562583,-82.50355437,Y,Y,Y,2,2,0,2023,Successful
SA041,Sarasota,Tree,27.31,-82.261667,N,N,N,0,0,0,2023,Destroyed
SA042,Sarasota,Tree,27.243167,-82.393295,Y,Y,Y,2,2,0,2023,Successful
SA045,Sarasota,Tree,27.083138,-82.433011,Y,N,N,0,0,0,2023,Failed
SA048,Sarasota,Tree,27.3545,-82.397833,Y,Y,Y,1,1,0,2023,Successful
SA050,Sarasota,Tree,27.126246,-82.441055,N,N,N,0,0,0,2023,Taken
SA051,Sarasota,Tree,27.279,-82.5355,N,N,N,0,0,0,2023,Taken
SA052,Sarasota,Tree,27.284833,-82.417333,Y,Y,Y,2,1,1,2023,Successful
SA054,Sarasota,Artificial Substrate,27.320281,-82.447189,N,N,N,0,0,0,2023,Destroyed
SA055,Sarasota,Tree,27.25360397,-82.47326586,Y,Y,Y,1,1,0,2023,Successful
SA056,Sarasota,Tree,27.19216667,-82.3785,Y,Y,Y,2,2,0,2023,Successful
SA057,Sarasota,Artificial Substrate,27.3685556,-82.53919444,Y,Y,Y,1,1,0,2023,Successful
SA058,Sarasota,Tree,27.169104,-82.468061,Y,Y,Y,2,2,0,2023,Successful
SA059,Sarasota,Tree,27.173573,-82.405995,Y,Y,N,0,0,0,2023,Failed
SA060,Sarasota,Artificial Substrate,27.281409,-82.521948,Y,Y,Y,2,2,0,2023,Successful
SA068,Sarasota,Tree,27.180954,-82.4896795,Y,Y,Y,2,2,0,2023,Successful
SA069,Sarasota,Tree,27.254,-82.40083,N,N,N,0,0,0,2023,Taken
SA070,Sarasota,Tree,27.135048,-82.40631,N,N,N,0,0,0,2023,Inactive
SA074,Sarasota,Tree,27.2168496,-82.4476535,Y,Y,Y,2,1,1,2023,Successful
SA076,Sarasota,Tree,27.322631,-82.586541,Y,Y,Y,2,2,0,2023,Successful
SA077,Sarasota,Tree,27.118814,-82.455826,N,N,N,0,0,0,2023,Destroyed
SA078,Sarasota,Tree,27.092683,-82.386607,N,N,N,0,0,0,2023,Destroyed
SA079,Sarasota,Artificial Substrate,27.04089,-82.302472,N,N,N,0,0,0,2023,Inactive
SA080,Sarasota,Tree,27.1779327,-82.4721383,Y,Y,Y,2,2,0,2023,Successful
SA082,Sarasota,Tree,27.219885,-82.309473,Y,Y,Y,1,1,0,2023,Successful
SA083,Sarasota,Tree,27.216627,-82.49537,Y,Y,Y,1,1,0,2023,Successful
SA084,Sarasota,Tree,27.210242,-82.39133,Y,Y,N,0,0,0,2023,Failed
SA085,Sarasota,Tree,27.251905,-82.519546,Y,Y,N,0,0,0,2023,Failed
SA086,Sarasota,Tree,27.287156,-82.285356,Y,Y,Y,2,2,0,2023,Successful
SA087,Sarasota,Tree,27.24355,-82.293489,Y,Y,Y,2,1,1,2023,Successful
SA088,Sarasota,Artificial Substrate,27.133111,-82.39433,Y,Y,Y,2,2,0,2023,Successful
SA089,Sarasota,Tree,27.213151,-82.314592,Y,Y,Y,1,1,0,2023,Successful
SA090,Sarasota,Tree,27.044152,-82.334355,Y,Y,Y,2,2,0,2023,Successful
SA091,Sarasota,Tree,27.1240013,-82.4521958,Y,Y,Y,2,2,0,2023,Successful
SA092,Sarasota,Artificial Substrate,27.379365,-82.504512,Y,Y,Y,2,2,0,2023,Successful
SA906,Sarasota,Artificial Substrate,27.288167,-82.35863,Unk,Unk,Unk,0,0,0,2023,Unknown
SA923,Sarasota,Tree,27.253269,-82.433241,N,N,N,0,0,0,2023,Destroyed
SA931,Sarasota,Tree,27.266224,-82.48234,UNK,UNK,UNK,0,0,0,2023,Unknown
SA932,Sarasota,Tree,27.007738,-82.259527,Y,Y,N,2,0,2,2023,Failed
SE004,Seminole,Tree,28.685225,-81.228404,Y,Y,Y,1,1,0,2023,Successful
SE012,Seminole,Tree,28.638833,-81.298,Y,Y,Y,1,1,0,2023,Successful
SE018,Seminole,Tree,28.693667,-81.205167,N,N,N,0,0,0,2023,Inactive
SE024,Seminole,Tree,28.805167,-81.248333,Y,Y,Y,2,2,0,2023,Successful
SE025,Seminole,Tree,28.742667,-81.2475,Y,Y,N,1,0,1,2023,Failed
SE026,Seminole,Tree,28.754667,-81.2465,Y,Y,Y,1,1,0,2023,Successful
SE027,Seminole,Tree,28.701936,-81.438255,Y,Y,Y,2,1,1,2023,Successful
SE028,Seminole,Tree,28.754333,-81.2265,N,N,N,0,0,0,2023,Unknown
SE032,Seminole,Tree,28.729,-81.271167,Y,Y,Y,2,2,0,2023,Successful
SE035,Seminole,Tree,28.615,-80.999,Y,Y,Y,2,2,0,2023,Successful
SE043,Seminole,Tree,28.7784486,-81.2080642,Y,Y,N,0,0,0,2023,Failed
SE044,Seminole,Tree,28.6198732,-81.2741303,Y,Y,Y,2,2,0,2023,Successful
SE049,Seminole,Tree,28.746667,-81.268,Y,Y,Y,1,1,0,2023,Successful
SE055,Seminole,Tree,28.715386,-81.13001,Y,Y,Y,1,1,0,2023,Successful
SE057,Seminole,Tree,28.737537,-81.263279,N,N,N,0,0,0,2023,Inactive
SE061,Seminole,Artificial Substrate,28.84744,-81.33711,N,N,N,0,0,0,2023,Inactive
SE064,Seminole,Tree,28.789,-81.06533333,Y,Y,Y,2,1,1,2023,Successful
SE078,Seminole,Tree,28.760224,-81.238469,Y,Y,Y,1,1,0,2023,Successful
SE079,Seminole,Tree,28.6593,-81.281596,Y,Y,Y,1,1,0,2023,Successful
SE080,Seminole,Tree,28.78555,-81.073612,Y,Y,N,0,0,0,2023,Failed
SE081,Seminole,Tree,28.731055,-81.140526,Y,Y,Y,2,2,0,2023,Successful
SE083,Seminole,Tree,28.703,-81.049333,Y,Y,Y,1,1,0,2023,Successful
SE084,Seminole,Tree,28.627,-81.035833,N,N,N,0,0,0,2023,Inactive
SE086,Seminole,Tree,28.6686298,-81.2469911,Y,Y,Y,2,2,0,2023,Successful
SE089,Seminole,Tree,28.798004,-81.27579,Y,Y,Y,1,1,0,2023,Successful
SE092,Seminole,Artificial Substrate,28.69137,-81.22039,N,N,N,0,0,0,2023,Inactive
SE093,Seminole,Tree,28.6323536,-81.3141033,Y,Y,Y,2,2,0,2023,Successful
SE095,Seminole,Artificial Substrate,28.623546,-81.255205,Y,Y,Y,3,3,0,2023,Successful
SE096,Seminole,Tree,28.698604,-81.259916,N,N,N,0,0,0,2023,Inactive
SE097,Seminole,Artificial Substrate,28.70269,-81.266493,N,N,N,0,0,0,2023,Inactive
SE098,Seminole,Tree,28.6523602,-81.3123143,Y,Y,N,1,0,1,2023,Failed
SE099,Seminole,Tree,28.7885,-81.0625,Y,Y,Y,2,2,0,2023,Successful
SE100,Seminole,Tree,28.68406,-81.23694,Y,Y,Y,2,2,0,2023,Successful
SE101,Seminole,Tree,28.735345,-81.109214,Y,Y,Y,2,2,0,2023,Successful
SE103,Seminole,Artificial Substrate,28.787988,-81.214669,Y,Y,Y,3,3,0,2023,Successful
SE104,Seminole,Tree,28.78776,-81.145043,Y,Y,Y,2,2,0,2023,Successful
SE105,Seminole,Tree,28.650971,-81.032507,Y,Y,Y,2,2,0,2023,Successful
SE107,Seminole,Artificial Substrate,28.714721,-81.361532,Y,Y,N,0,0,0,2023,Taken
SE108,Seminole,Artificial Substrate,28.742515,-81.289845,N,N,N,0,0,0,2023,Taken
SE110,Seminole,Tree,28.764248,-81.088255,Y,Y,Y,1,1,0,2023,Successful
SE111,Seminole,Tree,28.729679,-81.096455,Y,Y,Y,1,1,0,2023,Successful
SE112,Seminole,Artificial Substrate,28.731981,-81.332911,N,N,N,0,0,0,2023,Inactive
SE113,Seminole,Tree,28.791639,-81.064667,Y,Y,N,0,0,0,2023,Failed
SE114,Seminole,Tree,28.781502,-81.133883,N,N,N,0,0,0,2023,Inactive
SE115,Seminole,Tree,28.758074,-81.399932,Y,Y,Y,1,1,0,2023,Successful
SE910,Seminole,Artificial Substrate,28.755031,-81.330111,N,N,N,0,0,0,2023,Taken
SE931,Seminole,Tree,28.76043,-81.11123,Y,Y,Y,2,2,0,2023,Successful
SE932,Seminole,Artificial Substrate,28.674925,-81.313084,N,N,N,0,0,0,2023,Inactive
SE933,,Artificial Substrate,28.743265,-81.300719,N,N,N,0,0,0,2023,Inactive
SE934,Seminole,Tree,28.668053,-81.342256,N,N,N,0,0,0,2023,Inactive
SE935,Seminole,Artificial Substrate,28.663674,-81.35913,N,N,N,0,0,0,2023,Inactive
SE936,Seminole,Artificial Substrate,28.726354,-81.308822,Y,Y,Y,2,2,0,2023,Successful
SJ003,Saint Johns,Tree,30.05983333,-81.36716667,Y,Y,Y,2,2,0,2023,Successful
SJ007,Saint Johns,Tree,30.1085,-81.6145,Y,Y,N,0,0,0,2023,Failed
SJ010,Saint Johns,Tree,30.0097461,-81.6185964,Y,Y,Y,2,2,0,2023,Successful
SJ019,Saint Johns,Tree,29.865223,-81.302128,Y,N,N,0,0,0,2023,Failed
SJ022,Saint Johns,Tree,29.68093,-81.271397,Y,Y,Y,1,1,0,2023,Successful
SJ023,Saint Johns,Tree,29.9775,-81.575333,Unk,Unk,Unk,0,0,0,2023,Unknown
SJ024,Saint Johns,Tree,30.02933333,-81.66133333,Y,Y,Y,1,1,0,2023,Successful
SJ025,Saint Johns,Tree,29.824734,-81.305313,Y,Y,Y,1,1,0,2023,Successful
SJ028,Saint Johns,Tree,29.769986,-81.289537,Y,Y,Y,1,1,0,2023,Successful
SJ029,Saint Johns,Tree,30.023378,-81.366819,Y,Y,Y,2,2,0,2023,Successful
SJ031,Saint Johns,Tree,30.0195,-81.33083333,Y,Y,Y,2,2,0,2023,Successful
SJ034,Saint Johns,Tree,29.840333,-81.5275,Unk,Unk,Unk,0,0,0,2023,Unknown
SJ036,Saint Johns,Tree,30.0781464,-81.6578364,Y,Y,Y,2,2,0,2023,Successful
SJ037,Saint Johns,Tree,30.0875,-81.63583333,Y,Y,Y,2,2,0,2023,Successful
SJ038,Saint Johns,Tree,30.168409,-81.3838226,Y,Y,Y,1,1,0,2023,Successful
SJ039,Saint Johns,Tree,30.23916667,-81.38666667,N,N,N,0,0,0,2023,Taken
SJ044,Saint Johns,Tree,29.673,-81.238,Y,Y,Y,1,1,0,2023,Successful
SJ045,Saint Johns,Tree,29.926283,-81.324391,Y,Y,Y,2,2,0,2023,Successful
SJ046,Saint Johns,Tree,29.6904667,-81.2471473,Y,Y,Y,2,2,0,2023,Successful
SJ047,Saint Johns,Tree,29.8332,-81.5098,Y,Y,Y,1,1,0,2023,Successful
SJ048,Saint Johns,Tree,30.2021,-81.3877,Y,Y,Y,2,1,1,2023,Successful
SJ049,Saint Johns,Tree,29.86855667,-81.29964601,N,N,N,0,0,0,2023,Destroyed
SJ050,Saint Johns,Tree,29.9946871,-81.32915627,Unk,Unk,Unk,0,0,0,2023,Unknown
SJ051,Saint Johns,Tree,30.2000336,-81.3974868,N,N,N,0,0,0,2023,Inactive
SJ056,Saint Johns,Tree,29.950765,-81.459583,Y,Y,Y,2,2,0,2023,Successful
SJ057,Saint Johns,Tree,30.005827,-81.605422,Y,Y,Y,1,1,0,2023,Successful
SJ910,Saint Johns,Tree,30.22171,-81.394667,N,N,N,0,0,0,2023,Inactive
SJ911,,Tree,30.228387,-81.400204,Y,N,N,0,0,0,2023,Failed
SL002,Saint Lucie,Tree,27.522333,-80.359333,Y,Y,Y,2,2,0,2023,Successful
SL006,Saint Lucie,Tree,27.396355,-80.38443,Y,Y,Y,2,2,0,2023,Successful
SL011,Saint Lucie,Tree,27.468333,-80.3835,Y,Y,Y,2,2,0,2023,Successful
SL013,Saint Lucie,Tree,27.300167,-80.3185,Y,Y,Y,1,1,0,2023,Successful
SL016,Saint Lucie,Tree,27.370487,-80.302861,N,N,N,0,0,0,2023,Inactive
SL017,Saint Lucie,Tree,27.300612,-80.276986,Y,Y,Y,2,2,0,2023,Successful
SL019,Saint Lucie,Tree,27.211335,-80.29351,N,N,N,0,0,0,2023,Inactive
SL020,Saint Lucie,Tree,27.34268,-80.297644,Y,Y,N,2,0,2,2023,Failed
SL021,Saint Lucie,Tree,27.463172,-80.631551,Y,Y,Y,2,2,0,2023,Successful
SL971,Saint Lucie,Tree,27.324018,-80.28405,N,N,N,0,0,0,2023,Taken
SR011,Santa Rosa,Tree,30.352998,-87.172546,Y,Y,Y,2,2,0,2023,Successful
SR012,Santa Rosa,Tree,30.39057,-87.030022,Y,Y,Y,1,1,0,2023,Successful
SU020,Sumter,Tree,28.830833,-82.016667,Y,Y,Y,2,2,0,2023,Successful
SU024,Sumter,Tree,28.8285,-81.995667,Y,N,N,0,0,0,2023,Failed
SU031,Sumter,Tree,28.743167,-81.995667,Y,Y,Y,2,2,0,2023,Successful
SU039,Sumter,Tree,28.701167,-81.977667,N,N,N,0,0,0,2023,Destroyed
SU040,Sumter,Tree,28.92583,-82.13721,N,N,N,0,0,0,2023,Inactive
SU041,Sumter,Tree,28.935195,-82.043653,Y,Y,Y,2,2,0,2023,Successful
SU042,Sumter,Artificial Substrate,28.927795,-81.959068,Y,Y,Y,2,2,0,2023,Successful
SU043,Sumter,Tree,28.840085,-81.987001,N,N,N,0,0,0,2023,Inactive
SU044,Sumter,Tree,28.746253,-82.089702,Y,Y,Y,2,2,0,2023,Successful
SU047,Sumter,Artificial Substrate,28.766111,-81.958611,N,N,N,0,0,0,2023,Destroyed
